onet_soc_code,spe_ocupacion,similarity_score
43-2099.00,Operadores de Equipo Pesado (excepto grúa),0.5487661295035551
43-2099.00,Operadores Telefónicos,0.5232092592327657
43-2099.00,Operadores de Telares y Otras Máquinas Tejedoras,0.4992195638040714
43-3011.00,Auxiliares de Cartera y Cobranzas,0.4830607882778732
43-3011.00,Asistentes Contables,0.40305147436040667
43-3011.00,Asistentes Financieros,0.37704991759785744
43-3021.00,Auxiliares de Correo y Servicio Postal,0.4352677953162056
43-3021.00,Auxiliares de Cartera y Cobranzas,0.42747841224416494
43-3021.00,Asistentes Contables,0.42129605390306957
43-3031.00,"Auxiliares Contables, de Tesorería y Financieros",0.5050740584801214
43-3031.00,Auditores Financieros y Contables,0.49200011190506887
43-3031.00,Asistentes Contables,0.448962366616417
43-3041.00,Empleados de Recepción Hotelera,0.40668352256417145
43-3041.00,Trabajadores del Cuidado de Animales,0.35591087679821853
43-3041.00,Operadores de Juegos Mecánicos y de Salón,0.35046832976030784
43-3051.00,Auxiliares de Nómina y Prestaciones,0.42635890345287053
43-3051.00,Empleados de Lavandería,0.42546780392151
43-3051.00,Asistentes Administrativos,0.42139185640335575
43-3061.00,Auxiliares de Compras e Inventarios,0.621526962793535
43-3061.00,Gerentes de Compras y Adquisiciones,0.49859834398848857
43-3061.00,Asistentes de compras,0.4946395842942509
43-3071.00,Auxiliares de servicios financieros,0.45581261806137463
43-3071.00,Asistentes Financieros,0.45325298497694055
43-3071.00,Auxiliares de Cartera y Cobranzas,0.44710175561326837
43-3099.00,"Auxiliares Contables, de Tesorería y Financieros",0.5249721019079855
43-3099.00,Ayudantes de Otros Oficios,0.5157817285120997
43-3099.00,Asistentes Tesorería,0.4813332925753669
43-4011.00,"Analistas, Asesores y Agentes de Mercado Financiero",0.3707190864561498
43-4011.00,Asistentes Tesorería,0.3683437814143121
43-4011.00,Asistentes Financieros,0.35313367429465425
43-4021.00,Gerentes de Servicios de Correo y Mensajería,0.44786424883238524
43-4021.00,Supervisores de Empleados de Correo y Mensajería,0.43471936792938154
43-4021.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.4139846032821123
43-4031.00,Auxiliares Administrativos,0.44194032199083244
43-4031.00,Asistentes Administrativos,0.4387397335442336
43-4031.00,Gerentes de Otros Servicios Administrativos,0.3998014499053153
43-4041.00,Auxiliares de Cartera y Cobranzas,0.4381650883315289
43-4041.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.43084588611215335
43-4041.00,"Analistas, Asistentes y Asesores de Servicios Financieros",0.41628916279614225
43-4051.00,Auxiliares de Información y Servicio al Cliente,0.5197453964704046
43-4051.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.4548106126863162
43-4051.00,Ayudantes de Otros Oficios,0.4074603537550703
43-4061.00,Gerentes de Programas de Política Social y de Salud,0.4922998491961461
43-4061.00,Funcionarios de Programas Exclusivos de la Administración Pública,0.43560856865951214
43-4061.00,Gerentes de Programas de Política de Desarrollo Económico,0.4195125572855078
43-4071.00,Auxiliares de Archivo y Registro,0.4677003711661949
43-4071.00,Asistentes Administrativos,0.4347831135735691
43-4071.00,Auxiliares Administrativos,0.4184267196881386
43-4081.00,Empleados de Recepción Hotelera,0.6254922132950892
43-4081.00,Auxiliares de servicios hoteleros,0.5384546286534391
43-4081.00,Supervisores de servicios de Alojamiento y Hospedaje,0.47137454333324663
43-4111.00,Ayudantes de Otros Oficios,0.4795985674241682
43-4111.00,Auxiliares de Estadística y Encuestadores,0.4629374866274193
43-4111.00,Asistentes Administrativos,0.4478370652991975
43-4121.00,Auxiliares de Biblioteca,0.5987817621380218
43-4121.00,Auxiliares de Archivo y Registro,0.4872875006385159
43-4121.00,Asistentes Administrativos,0.4588428123141718
43-4131.00,"Analistas, Asistentes y Asesores de Servicios Financieros",0.41924494350186225
43-4131.00,Auxiliares de servicios financieros,0.4102313643718999
43-4131.00,Asistentes Financieros,0.40356269586404686
43-4141.00,Asistentes Financieros,0.566507662602574
43-4141.00,Auxiliares de servicios financieros,0.5432785446201741
43-4141.00,Asistentes Contables,0.5312195785982226
43-4151.00,Auxiliares de Compras e Inventarios,0.4022895804033952
43-4151.00,Operarios de Acabado de Muebles,0.40149429839003586
43-4151.00,Empleados de Recepción Hotelera,0.37946079434112595
43-4161.00,Asistentes Administrativos,0.5086232711113278
43-4161.00,Auxiliares de Archivo y Registro,0.4904712346939871
43-4161.00,Auxiliares Administrativos,0.4779864709489768
43-4171.00,Auxiliares de Información y Servicio al Cliente,0.5413220579697086
43-4171.00,Empleados de Recepción Hotelera,0.5147030320451536
43-4171.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.49625153773900144
43-4181.00,Agentes de Viajes,0.4771807099598112
43-4181.00,Auxiliares de Servicios a Viajeros,0.4692147805805715
43-4181.00,Empleados de Recepción Hotelera,0.4507548952466484
43-4199.00,Auxiliares de Archivo y Registro,0.5441685389613227
43-4199.00,Ayudantes de Otros Oficios,0.5355981901019046
43-4199.00,Gerentes de Otros Servicios Administrativos,0.5066697798366739
43-5011.00,Operarios de Cargue y Descargue de Materiales,0.4507815229407463
43-5011.00,Operarios de Rampa de Transporte Aéreo,0.4420778203433648
43-5011.00,Conductores de Transporte de Alimentos,0.4117017248744373
43-5011.01,Asistentes de Comercio Exterior,0.3826004691667352
43-5011.01,Operarios de Rampa de Transporte Aéreo,0.3720336482262121
43-5011.01,Conductores de Transporte de Alimentos,0.3692851492737334
43-5021.00,Gerentes de Servicios de Correo y Mensajería,0.49277197169793574
43-5021.00,Carteros y Mensajeros,0.47127828834163255
43-5021.00,"Conductores de Bus, Operadores de Metro y Otros Medios de Transporte Colectivo",0.44070388989349796
43-5031.00,"Auxiliares técnicos de instalación, mantenimiento y reparación de sistemas de Telecomunicaciones",0.4463752884650163
43-5031.00,Ocupaciones Profesionales en Relaciones Públicas y Comunicaciones,0.41163586652667294
43-5031.00,Instaladores de Tuberías para Sistemas de Extinción de Incendios,0.4004664884488623
43-5032.00,Supervisores de Operación de Transporte Terrestre (no ferroviario),0.45728746176554835
43-5032.00,Conductores de Transporte de Alimentos,0.45382508023188317
43-5032.00,Operarios de Rampa de Transporte Aéreo,0.44176761741990334
43-5041.00,Contadores,0.41507987720882883
43-5041.00,Plomeros,0.386124517854564
43-5041.00,Operadores de Planta de Gas,0.3804741692537375
43-5051.00,Auxiliares de Correo y Servicio Postal,0.5168783780771055
43-5051.00,Gerentes de Servicios de Correo y Mensajería,0.45735957868778987
43-5051.00,Supervisores de Empleados de Correo y Mensajería,0.43674559596144913
43-5052.00,Gerentes de Servicios de Correo y Mensajería,0.520497262415529
43-5052.00,Auxiliares de Correo y Servicio Postal,0.5168072760405491
43-5052.00,Supervisores de Empleados de Correo y Mensajería,0.4713266828422593
43-5053.00,Auxiliares de Correo y Servicio Postal,0.48567147970176094
43-5053.00,Gerentes de Servicios de Correo y Mensajería,0.47362702225712766
43-5053.00,Operadores de Máquinas de Planta Química,0.45470714011136715
43-5061.00,Auxiliares de Producción de Eventos y Espectáculos,0.39790782699740573
43-5061.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.39772975670925387
43-5061.00,Asistentes Administrativos,0.39161231746036373
43-5071.00,Auxiliares de Compras e Inventarios,0.5079010531339373
43-5071.00,"Supervisores de Almacenamiento, Inventario y  Distribución",0.4796869365972622
43-5071.00,Operarios de Cargue y Descargue de Materiales,0.446076228963255
43-5111.00,Ensambladores e Inspectores de Productos Mecánicos,0.46878296829607025
43-5111.00,Ensambladores de Productos Plásticos e Inspectores,0.4476434324806245
43-5111.00,Meseros y Capitán de Meseros,0.4409720974219695
43-6011.00,Asistentes Administrativos,0.5058791612238225
43-6011.00,Auxiliares Administrativos,0.48710355813214734
43-6011.00,Supervisores de Empleados de Apoyo Administrativo,0.4464896963484696
43-6012.00,Asistentes Administrativos,0.5262529842578951
43-6012.00,Auxiliares Administrativos,0.5169357541653528
43-6012.00,Secretarios,0.46999555615086125
43-6013.00,Auxiliares administrativos en Salud,0.5466696910616751
43-6013.00,Asistentes Administrativos,0.5434765562853453
43-6013.00,Auxiliares Administrativos,0.5179861025621311
43-6014.00,Asistentes Administrativos,0.5767296671537495
43-6014.00,Auxiliares Administrativos,0.5662509899963453
43-6014.00,Auxiliares administrativos en Salud,0.543289737198907
43-9021.00,Operadores de Máquinas de Planta Química,0.49425380563524784
43-9021.00,Digitadores,0.46042268884951654
43-9021.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.45826077660931647
43-9022.00,Tipógrafos,0.4793335225637619
43-9022.00,Ayudantes de Otros Oficios,0.4463058364271401
43-9022.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.4296368673961736
43-9031.00,Diseñadores Gráficos,0.4734971831536704
43-9031.00,Auxiliares de Producción Gráfica,0.44645424220371
43-9031.00,Impresores de Artes Gráficas,0.4267935605351672
43-9041.00,"Evaluadores, Ajustadores, Analistas y Liquidadores de Seguros",0.4718954312025074
43-9041.00,"Supervisores y coordinadores de procesos de negocio, Empleados de información y servicio al cliente",0.43760481191823986
43-9041.00,Auxiliares de Información y Servicio al Cliente,0.42570515128182174
43-9051.00,Auxiliares de Correo y Servicio Postal,0.4648910482774423
43-9051.00,Gerentes de Servicios de Correo y Mensajería,0.4525337573683919
43-9051.00,Supervisores de Empleados de Correo y Mensajería,0.4041030651944826
43-9061.00,Ayudantes de Otros Oficios,0.46068198264916543
43-9061.00,Asistentes Administrativos,0.43590926055748497
43-9061.00,Auxiliares Administrativos,0.43402073785352424
43-9071.00,"Operadores de Máquinas de Tintura, Acabado Textil y Prendas",0.5725353542866857
43-9071.00,Operadores de Telares y Otras Máquinas Tejedoras,0.5660302221967048
43-9071.00,Operadores de Máquinas de Planta Química,0.5637476247839355
43-9081.00,Tipógrafos,0.4342818044159581
43-9081.00,Transcriptores y Relatores,0.41545310203726793
43-9081.00,Editores y Redactores,0.41222741771101057
43-9111.00,Auxiliares de Estadística y Encuestadores,0.5577524626431508
43-9111.00,Asistentes Administrativos,0.5036617401289574
43-9111.00,Auxiliares Administrativos,0.49687742903209553
43-9199.00,Ayudantes de Otros Oficios,0.5790672477450162
43-9199.00,Supervisores de Empleados de Apoyo Administrativo,0.5553262788582168
43-9199.00,Asistentes Administrativos,0.5398124790926921
45-1011.00,Trabajadores de Silvicultura y Forestación,0.5400400596822142
45-1011.00,Supervisores de Explotación Forestal y Silvicultura,0.5301610754726264
45-1011.00,Supervisores de Producción Agrícola,0.5161612557240833
45-2011.00,"Inspectores de Productos Agrícola, Pecuarios y de Pesca",0.6744836098327645
45-2011.00,"Inspectores de Control de Calidad, Procesamiento de Alimentos y Bebidas",0.5764622812450468
45-2011.00,Inspectores de Riego Agrícola,0.562448454552411
45-2021.00,Operarios de Planta de Beneficio Animal,0.49569509757086927
45-2021.00,"Gerentes de Producción Agrícola, Pecuaria, Acuícola y Pesquero",0.45523226129007743
45-2021.00,Trabajadores del Cuidado de Animales,0.45339049331546055
45-2041.00,"Inspectores de Productos Agrícola, Pecuarios y de Pesca",0.4526091752680083
45-2041.00,Obreros Agropecuarios,0.4459377790494427
45-2041.00,Ajustadores de Máquinas y Herramientas,0.44113519597449674
45-2091.00,Operadores de Maquinaria Agrícola,0.6044042574450355
45-2091.00,Operarios de Riego Agrícola,0.5449020903897775
45-2091.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.4899937877598673
45-2092.00,Trabajadores Agrícolas,0.44923876910361316
45-2092.00,Operarios de Riego Agrícola,0.4454238362539163
45-2092.00,Operadores de Maquinaria Agrícola,0.42500807676883473
45-2093.00,Trabajadores del Cuidado de Animales,0.5024384170352992
45-2093.00,Trabajadores Pecuarios,0.4703187271457151
45-2093.00,Operarios de Planta de Beneficio Animal,0.446759522664963
45-2099.00,Trabajadores Agrícolas,0.6323825157954064
45-2099.00,Trabajadores Pecuarios,0.5733732229647149
45-2099.00,Trabajadores de Silvicultura y Forestación,0.5128825845812102
45-3031.00,Operarios de Planta de Procesamiento y Empaque de Pescado y Mariscos,0.5116480341298857
45-3031.00,Pescadores,0.4672496323476344
45-3031.00,Trabajadores Pecuarios,0.46268661869202776
45-4011.00,Trabajadores de Silvicultura y Forestación,0.5604052667033915
45-4011.00,Trabajadores de Explotación Forestal,0.5154600694669879
45-4011.00,Supervisores de Explotación Forestal y Silvicultura,0.4522845466993165
45-4021.00,Trabajadores de Explotación Forestal,0.4452811690363402
45-4021.00,Expertos Forestales,0.4331398203063125
45-4021.00,Trabajadores de Silvicultura y Forestación,0.4322147344483569
45-4022.00,Operadores de Equipo Pesado (excepto grúa),0.5172784582430192
45-4022.00,Operadores de Maquinaria Agrícola,0.5071558337542051
45-4022.00,Operadores de Grúa,0.5060263460135828
45-4023.00,Avaluadores,0.47974843825711494
45-4023.00,"Inspectores de Control de Calidad, Procesamiento de la Madera",0.4247597667174537
45-4023.00,"Chapistas, Caldereros y Paileros",0.4057540957099016
45-4029.00,Operadores de Equipo Pesado (excepto grúa),0.4858458887717885
45-4029.00,Trabajadores de Explotación Forestal,0.48354477104241195
45-4029.00,Trabajadores de Silvicultura y Forestación,0.46226330124168796
47-1011.00,Supervisores de Minería y Canteras,0.5772508435419763
47-1011.00,Contratistas y Supervisores de Operación de Equipo Pesado,0.5304923319609759
47-1011.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.5209427183953715
47-1011.03,Instaladores de Redes de Energía Eléctrica,0.5755213383537408
47-1011.03,Instaladores Residenciales y Comerciales,0.571393993494296
47-1011.03,Gerentes de Operación de Instalaciones Físicas,0.5384130803761866
47-2011.00,"Chapistas, Caldereros y Paileros",0.4892977141038499
47-2011.00,Montadores de Estructuras Metálicas,0.40090464230815814
47-2011.00,Operadores de Máquinas Estacionarias y Equipo Auxiliar,0.4002634816879234
47-2021.00,"Trabajadores en Concreto, Hormigón y Enfoscado",0.44605666134227673
47-2021.00,Artesanos trabajos en materiales líticos,0.4223965730788053
47-2021.00,"Maestros Generales de Obra y Supervisores de Construcción, Instalación y Reparación",0.4082300419175266
47-2022.00,Artesanos trabajos en materiales líticos,0.430694866909098
47-2022.00,Ingenieros en Construcción y Obras Civiles,0.42259600987030055
47-2022.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.4222493377642679
47-2031.00,Carpinteros,0.5429572196756306
47-2031.00,Operarios de Acabado de Muebles,0.46870357532364154
47-2031.00,Contratistas y Supervisores de Carpintería,0.4681374799706777
47-2041.00,Instaladores de Pisos,0.6517775008722113
47-2041.00,Instaladores de Material Aislante,0.556247407447918
47-2041.00,Tapiceros,0.551585460535635
47-2042.00,Instaladores de Pisos,0.42668894380592504
47-2042.00,Tapiceros,0.4189364648263986
47-2042.00,Enchapadores,0.39600496237065025
47-2043.00,Operarios de Acabado de Muebles,0.5336474622557673
47-2043.00,Carpinteros,0.5044142810888513
47-2043.00,Instaladores de Pisos,0.5027260008023724
47-2044.00,Instaladores de Pisos,0.5293159657500126
47-2044.00,Tapiceros,0.5009337058563786
47-2044.00,Ceramistas,0.48728196966290804
47-2051.00,"Trabajadores en Concreto, Hormigón y Enfoscado",0.4696829672371818
47-2051.00,Operarios de Acabado de Muebles,0.45060556674773883
47-2051.00,Instaladores de Pisos,0.4437271913934934
47-2053.00,Operarios de Acabado de Muebles,0.5120565583262885
47-2053.00,Instaladores de Pisos,0.5001576625863795
47-2053.00,Tapiceros,0.4680970233695593
47-2061.00,"Trabajadores en Concreto, Hormigón y Enfoscado",0.5421925723494626
47-2061.00,Ayudantes y Obreros de Construcción,0.49876731318472456
47-2061.00,Ingenieros en Construcción y Obras Civiles,0.47441110630208094
47-2071.00,Operarios de Rampa de Transporte Aéreo,0.5720693923124468
47-2071.00,"Operadores de Moldeo de Arcilla, Piedra y Concreto",0.541561783577886
47-2071.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.5387678557106098
47-2072.00,Operadores de Grúa,0.5809836591897195
47-2072.00,Perforadores y Operarios de Voladura para Minería de Superficie de Canteras y Construcción,0.5342675475523438
47-2072.00,Operadores de Máquinas de Planta Química,0.5325247463938863
47-2073.00,Operadores de Equipo Pesado (excepto grúa),0.5237341333659212
