uri,nombre,nombres_alternativos,nombres_ocultos,codigo_isco,codigo_nace,definicion,nota_profesion_regulada,nota_alcance,esquema
http://data.europa.eu/esco/occupation/1a953e5a-f53f-461d-818b-6b2e655a751f,relojero reparador/relojera reparadora,"relojera reparadora
relojero reparador",,7311,http://data.europa.eu/ux2/nace2.1/9525,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1a9d99ba-4c08-4864-8f6a-1b0f2b4cf883,operario de horticultura/operaria de horticultura,"jornalera hortícola
operario de horticultura
jornalero hortícola
operario hortícola
trabajador hortícola
operaria de horticultura
operario de cultivos hortícolas
operario de producción hortícola
trabajadora hortícola
operaria hortícola
operaria de producción hortícola
operaria de cultivos hortícolas",,9214,"http://data.europa.eu/ux2/nace2.1/012,
http://data.europa.eu/ux2/nace2.1/013,
http://data.europa.eu/ux2/nace2.1/011",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1aa4bb15-c527-4a3b-9270-b3c71c4be111,regidor/regidora,"regidor
regidora
director de escena
directora escénica
directora de escena
director escénico",,3435,http://data.europa.eu/ux2/nace2.1/9039,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1aadb308-432a-4d01-b54b-b4f7f76dd419,panadero/panadera,"responsable de panadería
panadera
panadero
preparadora de pan
jefe de panadería
jefa de panadería
preparador de pan",,7512,http://data.europa.eu/ux2/nace2.1/1071,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1ab184b6-de00-4476-ba1d-c6a71c668be3,operador de sistemas de tratamiento de aguas/operadora de sistemas de tratamiento de aguas,"técnica de estación de tratamiento de aguas residuales
técnico de estación de tratamiento de aguas residuales
operadora de estaciones depuradoras de aguas
operadora de planta de tratamiento de agua de abastecimiento
operadora de sistemas de tratamiento de aguas
operador de planta de tratamiento de agua de abastecimiento
operador de sistemas de tratamiento de aguas
operador de planta de tratamiento de agua
operador de estaciones depuradoras de aguas
operadora de planta de tratamiento de agua",,3132,"http://data.europa.eu/ux2/nace2.1/1107,
http://data.europa.eu/ux2/nace2.1/360",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1ad4012e-30e3-492c-b42c-09cff3047574,profesor de ciencias en educación secundaria/profesora de ciencias en educación secundaria,"profesora de ciencias en educación secundaria
profesor de ciencias en educación secundaria",,2330,http://data.europa.eu/ux2/nace2.1/8531,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1ad59946-d13e-441e-9b36-56e1df055e21,auditor de cuentas/auditora de cuentas,"auditor de cuentas
auditora de cuentas",,2411,http://data.europa.eu/ux2/nace2.1/692,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1ae8d28e-407c-48ab-88ff-4cb25bfcdea6,conserje de hotel,"responsable de la conserjería
empleada en la conserjería
empleado en la conserjería
encargada de la conserjería
encargado de la conserjería",,4229,http://data.europa.eu/ux2/nace2.1/551,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b123879-8f0d-4793-8069-3dc21a08921a,especialista en el desarrollo de productos químicos,,,2113,http://data.europa.eu/ux2/nace2.1/211,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b38a27d-ef98-4d9f-b1b2-8c109bf47e79,organizador de conferencias y eventos/organizadora de conferencias y eventos,"técnica en organización de ferias y eventos
especialista en logística de eventos
técnico en organización de ferias y eventos
asistente de organización de eventos
organizador de eventos particulares
organizadora de eventos particulares
organizadora de conferencias y eventos
organizadora de eventos corporativos
organizador de conferencias y eventos
organizador de eventos corporativos",,3332,http://data.europa.eu/ux2/nace2.1/823,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5,gerente de farmacia y tienda de productos médicos,"gerente de farmacia y tienda de productos médicos y sanitario
responsable de farmacia y tienda de productos médicos",,1420,"http://data.europa.eu/ux2/nace2.1/4774,
http://data.europa.eu/ux2/nace2.1/4773",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b422c31-f242-46b5-bbdc-aa63885e4b5c,inspector de salud y seguridad en el transporte/inspectora de salud y seguridad en el transporte,"inspectora de trabajo y seguridad social
inspector de trabajo y seguridad social
consejera de seguridad en el transporte de mercancías peligrosas
inspector de salud y seguridad en el transporte
inspector de empresas de transporte
inspectora de empresas de transporte
consejero de seguridad en el transporte de mercancías peligrosas
inspectora de salud y seguridad en el transporte",,3257,"http://data.europa.eu/ux2/nace2.1/5221,
http://data.europa.eu/ux2/nace2.1/5224,
http://data.europa.eu/ux2/nace2.1/493,
http://data.europa.eu/ux2/nace2.1/494",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b48fbd2-688f-4ba9-b430-86b2ae273724,operador de planta de tratamiento de residuos líquidos/operadora de planta de tratamiento de residuos líquidos,"operador de planta de tratamiento de residuos líquidos
técnico de planta de recuperación y tratamiento de residuos líquidos
operadora de planta de tratamiento de residuos líquidos
operadora de instalaciones de recuperación y tratamiento de residuos líquidos y semilíquidos
técnica de planta de recuperación y tratamiento de residuos líquidos
operador de instalaciones de recuperación y tratamiento de residuos líquidos y semilíquidos",,3132,http://data.europa.eu/ux2/nace2.1/3833,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b4e795d-6e49-4b7b-bb34-585edfd6eb18,operador de máquinas para la fabricación de calzado/operadora de máquinas para la fabricación de calzado,"operador de máquinas para la fabricación de calzado
operadora de máquinas para la fabricación de calzado",,8156,http://data.europa.eu/ux2/nace2.1/152,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b5ccfe7-1cc3-4f02-974c-f852d3faf57e,responsable de producción agrícola,"responsable agrícola
gestor de cultivos
gestora de cultivos
responsable de la producción de cultivos
responsable de la gestión agrícola",,6114,"http://data.europa.eu/ux2/nace2.1/0113,
http://data.europa.eu/ux2/nace2.1/0119,
http://data.europa.eu/ux2/nace2.1/0116",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b8c2a8e-204e-4035-bf88-921564e6df2e,técnico de acabado textil/técnica de acabado textil,"técnica de acabado textil
técnico de acabado textil",,8154,http://data.europa.eu/ux2/nace2.1/133,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b8c75a9-407b-4554-a7d6-df391672c6b1,operador de maquinaria agrícola/operadora de maquinaria agrícola,"operador de maquinaria agrícola
operaria de maquinaria agrícola
operadora de máquinas agrícolas
operador de máquinas agrícolas
operario de maquinaria agrícola
operadora de maquinaria agrícola",,8341,http://data.europa.eu/ux2/nace2.1/016,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1b949bae-882f-40ff-9fe7-3c8ede5e38b5,ilustrador/ilustradora,"ilustrador
ilustradora",,2166,"http://data.europa.eu/ux2/nace2.1/581,
http://data.europa.eu/ux2/nace2.1/9012",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1bb2aa65-1524-4961-8dba-ad25f34f195f,bombero-conductor/bombera-conductora,"bombero-conductor
bombera-conductora",,8332,http://data.europa.eu/ux2/nace2.1/8425,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1bb7c072-38c8-430a-b943-76bfa312a5f4,doble de rodaje,"doble de riesgo
doble",,3435,"http://data.europa.eu/ux2/nace2.1/5911,
http://data.europa.eu/ux2/nace2.1/9039",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1bbaf82c-67ae-4beb-9a55-7298acf5b2af,profesor universitario de enfermería/profesora universitaria de enfermería,"profesor de escuela superior de enfermería
profesora universitaria de enfermería
profesor universitario de enfermería
profesora de escuela superior de enfermería",,2310,http://data.europa.eu/ux2/nace2.1/854,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/8ae4b9f3-507e-4057-a145-2f96f0132613,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1bcc6461-4cc2-4732-a6d0-901687046443,operador de máquina quitanieves/operadora de máquina quitanieves,"operador de quitanieves
operadora de máquina quitanieves
operaria quitanieves
operario quitanieves
operadora de quitanieves
operador de máquina quitanieves",,8342,http://data.europa.eu/ux2/nace2.1/8123,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1bdb7d70-1769-4338-aa90-d25a90fe8a6d,ingeniero geólogo/ingeniera geóloga,"ingeniero geólogo
ingeniera geóloga",,2142,"http://data.europa.eu/ux2/nace2.1/7112,
http://data.europa.eu/ux2/nace2.1/B,
http://data.europa.eu/ux2/nace2.1/4313,
http://data.europa.eu/ux2/nace2.1/4299",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1c1e86f9-6347-42d6-aa6e-c95b138bf640,agricultor de producción mixta/agricultora de producción mixta,"agricultor de producción mixta
agricultora de producción mixta",,6130,http://data.europa.eu/ux2/nace2.1/015,,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1c25fdb4-c6e2-4118-99a5-519e9657a2bd,inspector de dispositivos de precisión/inspectora de dispositivos de precisión,"inspectora de equipos eléctricos
inspector de componentes eléctricos
inspectora de componentes eléctricos
inspector de equipos eléctricos",,7543,"http://data.europa.eu/ux2/nace2.1/712,
http://data.europa.eu/ux2/nace2.1/27",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1c36dd08-f6a7-43f2-a889-beebedb71c25,ingeniero de mantenimiento/ingeniera de mantenimiento,"ingeniero de procesos
ingeniera de procesos
ingeniero de equipos
ingeniera de equipos
ingeniero de mantenimiento
ingeniera de mantenimiento",,2144,"http://data.europa.eu/ux2/nace2.1/C,
http://data.europa.eu/ux2/nace2.1/7112",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
http://data.europa.eu/esco/occupation/1c5a45b9-440e-4726-b565-16a952abd341,ingeniero de visión computerizada/ingeniera de visión computerizada,"experta en visión por computadora
especialista en visión artificial
científico aplicado en visión artificial
científica aplicado en visión artificial
experto en visión por computadora",,2511,"http://data.europa.eu/ux2/nace2.1/621,
http://data.europa.eu/ux2/nace2.1/622",,http://data.europa.eu/esco/regulated-professions/unregulated,,"http://data.europa.eu/esco/concept-scheme/member-occupations,
http://data.europa.eu/esco/concept-scheme/occupations"
