uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6,diseñar una arquitectura de nube,"Diseñar una solución de arquitectura de nube de varios niveles que tolere los fallos y que se adapte a la carga de trabajo y otras necesidades empresariales. Identificar soluciones informáticas elásticas y escalables, seleccionar soluciones de almacenamiento de alto rendimiento y escalables y elegir soluciones de bases de datos de alto rendimiento. Identificar servicios de almacenamiento, informáticos y de bases de datos en la nube rentables.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/114c9698-c999-4369-8498-81bf641fe871,establecer un plan de seguridad informática,"Definir una estrategia global y proactiva para gestionar los riesgos de seguridad de las tecnologías de la información y la comunicación (TIC) mediante el establecimiento de un conjunto de medidas y responsabilidades para garantizar la confidencialidad, integridad y disponibilidad de la información. Aplicar políticas para prevenir las violaciones de la seguridad de los datos, detectar y responder a los accesos no autorizados a sistemas y recursos, en particular con aplicaciones de seguridad actualizadas y educación de los empleados.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/116083f9-8d05-4b2e-a15f-287b18de5f67,usar un sistema global de distribución,Utilizar un sistema de reservas por ordenador o un sistema global de distribución para reservar transportes y alojamientos.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/117373c8-f04b-4fff-8683-aebe36edac81,plataformas de hardware,Las características de la configuración de hardware requeridas para procesar el producto de software de aplicaciones.,knowledge,sector-specific
http://data.europa.eu/esco/skill/1177a1e9-213a-477b-b57c-364368c68b95,diseñar electrónica de potencia,"Diseñar y desarrollar sistemas, productos y componentes de electrónica de potencia con arreglo a especificaciones. Seleccionar dispositivos complementarios para la aplicación deseada.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/118a9b27-1c5a-4214-b685-1a4d9e6365ea,informática forense,El proceso de examen y recuperación de datos digitales de fuentes de pruebas jurídicas y la investigación criminal.,knowledge,sector-specific
http://data.europa.eu/esco/skill/11c56452-fcec-4b00-9695-cca4728e5048,análisis de mercadotecnia,"El conjunto de procesos para utilizar datos con el fin de mejorar la eficacia de las actividades de comercialización. Consiste en analizar parámetros como el rendimiento de la inversión para encontrar oportunidades de mejora.
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/11eebd42-44ab-401d-8a2c-bdb9fc9beb50,estrategia de seguridad de la información,"El plan definido por una empresa que establece los objetivos de seguridad de la información y las medidas para mitigar los riesgos, definir objetivos de control, establecer métricas y puntos de referencia y cumplir al mismo tiempo los requisitos legales, internos y contractuales.",knowledge,sector-specific
http://data.europa.eu/esco/skill/12274664-b642-4945-b88f-d7787dc3c9dd,diseñar un modelo de interacción,"Diseñar y desarrollar un modelo de interacción. Diseñar una conversación multiturno, utilizar intenciones y turnos integrados y variables, gestionar solicitudes o respuestas imprevistas como parte de una conversación y diseñar capacidades multimodales utilizando una o varias interfaces de servicios (por ejemplo, audio, vídeo y dispositivos).
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/123cf7c5-6a3b-419d-be4f-49a6cc020f9f,medios interactivos,"El método de comunicación que tiene lugar a través de medios digitales y se basa en las interacciones de los clientes con ellos. Las interacciones tienen lugar con elementos informáticos (por ejemplo, gráficos móviles, texto digital y sonido).
	",knowledge,cross-sector
http://data.europa.eu/esco/skill/123ea020-9f87-495f-b8c3-15133646392b,examinar los sistemas perfeccionados de gestión de la información aeronáutica,Examinar la funcionalidad de los sistemas antes de lanzarlos; analice los posibles impactos y prevea el resultado final.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/126da6db-593e-4dd2-b35d-86f599a622f6,mezclar tintas,Estudiar un dispensador guiado por ordenador que mezcla diferentes tonos de tinta para obtener el color deseado.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/12b7d5a1-1ad4-45dc-b0fa-b31d1eb2c79a,mantener una base de datos de precios,Mantener una base de datos interna y externa que garantice la exactitud de todos los datos sobre precios su actualización permanente.,skill/competence,occupation-specific
http://data.europa.eu/esco/skill/12c82224-6394-4c3c-9831-2a8198ed1274,software de reconocimiento óptico de caracteres,"El software que convierte electrónicamente las imágenes impresas y mecanografiadas en texto codificado mecánicamente, de manera que los documentos puedan almacenarse, editarse y visualizarse digitalmente.",knowledge,cross-sector
http://data.europa.eu/esco/skill/13666d7d-41a8-42b6-80ba-34ea6a64667f,animación de partículas,"El campo de la animación de partículas, una técnica de animación en la que se utilizan grandes cantidades de objetos gráficos para simular fenómenos, como llamas y explosiones y fenómenos «difusos» que son difíciles de reproducir mediante métodos de representación convencionales.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/13bdd41a-2a18-441f-96db-41252c519413,Visual Basic,"Las técnicas y principios del desarrollo de software, tales como análisis, algoritmos, codificación, prueba y compilación de paradigmas de programación en Visual Basic.",knowledge,sector-specific
http://data.europa.eu/esco/skill/14029d35-3831-4176-be75-da64e6024e6f,sistemas de alarma,"Los sistemas de seguridad en edificios y propiedades que avisan a las empresas de seguridad o producen señales acústicas o audiovisuales cuando se detectan intrusiones, robos o daños a la propiedad.",knowledge,occupation-specific
http://data.europa.eu/esco/skill/14062e1c-6540-4cb6-b343-ad419e3d10ac,componentes de la cadena de bloques,"Estudio de los componentes y conceptos esenciales de la cadena de bloques como redes entre pares, contratos inteligentes, afiliaciones, actos, registros, integración de sistemas, monederos y gestión de sistemas.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,inteligencia empresarial,Las herramientas utilizadas para transformar grandes cantidades de datos sin procesar en información pertinente y útil para las empresas.,knowledge,cross-sector
http://data.europa.eu/esco/skill/14525f24-afb4-4a4e-80a7-facf27080cdd,gestionar bibliotecas digitales,"Recopilar, gestionar y conservar contenido digital de acceso permanente y ofrezca a las comunidades de usuarios destinatarias una funcionalidad de búsqueda y recuperación especializada.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/14764a75-3104-4875-ba1d-57c059b9b013,ingeniería de telecomunicaciones,Disciplina que combina la ciencia informática con la ingeniería eléctrica para mejorar los sistemas de telecomunicaciones.,knowledge,cross-sector
http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a,resolver problemas técnicos,"Identificar problemas técnicos al accionar dispositivos y utilizar entornos digitales, y resuélvalos (desde la resolución de fallos hasta problemas más complejos).",skill/competence,cross-sector
http://data.europa.eu/esco/skill/14ced458-5f4b-495f-bd3d-9c240614bda0,Adobe Photoshop,El programa informático Adobe Photoshop es una herramienta gráfica de TIC que permite la edición digital y la composición de gráficos para generar gráficos de trama 2D o gráficos vectoriales 2D. Lo elabora la empresa informática Adobe.,knowledge,sector-specific
http://data.europa.eu/esco/skill/14d1e367-3efe-4ec5-86ae-eca48710ee4e,aplicar políticas de seguridad de las TIC,"Aplicar declaraciones, afirmaciones o normas que especifiquen el uso y la protección adecuados de los activos y sistemas de TIC de una organización. Estas políticas de seguridad de las TIC abarcan temas como la clasificación de datos, la gestión de contraseñas, el control de acceso y la respuesta a incidentes.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/14fdac88-6d4a-4e47-9df5-02c6d1e86fdd,IBM InfoSphere DataStage,"El programa informático IBM InfoSphere DataStage es una herramienta para la integración de información de múltiples aplicaciones, creadas y mantenidas por organizaciones, en una estructura de datos coherente y transparente, desarrollada por la empresa de software IBM.",knowledge,sector-specific
http://data.europa.eu/esco/skill/1557b114-8222-46d5-acff-d2838909c302,proporcionar soluciones para automóviles conectados,"Proporcionar aplicaciones y servicios tecnológicos que permitan la conexión de los automóviles a internet para la transmisión de datos. Las soluciones para automóviles conectados implican el aprovechamiento de tecnologías como el GPS, los sensores o el análisis de datos para prestar servicios de conectividad y acceso remoto a los dispositivos.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/1558e8f3-67c9-4be6-bf2c-c5ab7b6de5f9,accionar terminales de pago electrónico,Accionar terminales de pago electrónico para cobrar los pagos con tarjeta de crédito o débito de los viajeros.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,potencial de ahorro de energía de los sistemas de cambio automático,"Potencial para ahorrar energía en sistemas de cambio automático a través de mecanismos como una mayor eficiencia y una mejor anticipación de los acontecimientos.
   ",knowledge,occupation-specific
http://data.europa.eu/esco/skill/1605025e-a179-421f-8f35-5b07d182a6b2,análisis web,"Las características, herramientas y técnicas para la medición, recopilación, análisis e informes de datos web para obtener información sobre el comportamiento de los usuarios y mejorar el rendimiento de un sitio web.",knowledge,cross-sector
http://data.europa.eu/esco/skill/162c7407-14ec-43ef-a4c2-31ccd1267850,diseñar firmware,Diseñar el firmware adecuado a un sistema electrónico específico.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/16636767-c215-4cf0-b126-e144fea20926,utilizar la sanidad electrónica y las tecnologías sanitarias móviles,Utilizar las tecnologías sanitarias móviles y la sanidad electrónica (aplicaciones y servicios en línea) con el fin de mejorar la asistencia sanitaria prestada.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce,utilizar servicios electrónicos,Participar en la sociedad mediante el uso de servicios digitales públicos y privados. Buscar oportunidades para autocapacitación y para la ciudadanía participativa a través de las tecnologías digitales adecuadas.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/16e462b2-b8dd-4842-8c31-71d0fb4be474,periodismo digital,"Proceso por el que se producen contenidos editoriales a través de medios digitales y se distribuyen por internet.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51,utilizar herramientas de ingeniería de software asistida por ordenador,"Utilizar herramientas de software (CASE) para respaldar el ciclo de desarrollo, el diseño y la implementación de software y aplicaciones de alta calidad que puedan mantenerse fácilmente.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/17702c40-e963-4593-847e-a332b1c9357e,Edmodo,"La red educativa Edmodo es una plataforma de aprendizaje electrónico para crear, administrar, organizar, informar e impartir formación en aprendizaje electrónico y conectar a maestros, estudiantes y padres.",knowledge,sector-specific
