uri,nombre,definicion,tipo_habilidad,nivel_reutilizacion
http://data.europa.eu/esco/skill/aac9e93a-106a-4cdc-8d27-ac3a9ffce0ac,Convenio internacional para prevenir la contaminación por los buques,"Los principios y los requisitos fundamentales establecidos en el Reglamento internacional para prevenir la contaminación por los buques (MARPOL): Reglas para prevenir la contaminación por hidrocarburos, reglas para prevenir la contaminación por sustancias nocivas líquidas transportadas a granel, reglas para prevenir la contaminación por sustancias perjudiciales transportadas por mar en bultos, reglas para prevenir la contaminación por las aguas sucias de los buques, reglas para prevenir la contaminación ocasionada por las basuras de los buques, reglas para prevenir la contaminación atmosférica ocasionada por los buques.",knowledge,cross-sector
http://data.europa.eu/esco/skill/aadf267e-08f0-4bf3-ae4a-f1670b8e9e5d,tecnologías para energía renovable marina,"Las diversas tecnologías utilizadas para llevar la energía renovable marina a un nivel superior, como turbinas eólicas, undimotrices y mareomotrices, tecnología fotovoltaica flotante, generadores hidrocráticos y conversión de la energía térmica de los océanos (CETO).
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/ab0deac2-b872-45c8-ad65-657938d2fe79,utilizar energía solar para sistemas termales de agua caliente y calefacción,"Uso de sistemas de colectores solares tubulares para generar y almacenar agua caliente potable y calefacción, y su contribución al rendimiento energético.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ab1cb4c3-8a39-4e26-aa53-6e0680eb08dc,sistemas de refrigeración domésticos,"Los sistemas de refrigeración modernos y tradicionales, como el aire acondicionado, la ventilación o la refrigeración por radiación, y sus principios de ahorro de energía.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/ae6d655d-bbce-4701-ba04-d687cfa90eda,salvaguardar la biodiversidad,"Proteger la biodiversidad entre los animales, las plantas y los microorganismos adoptando medidas ecológicamente sostenibles, como la preservación de los hábitats naturales y la naturaleza.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/aeb400b6-d38c-45cc-9252-3c6983c614bb,realizar estudios de campo ecológicos,Realizar estudios de campo para recopilar información sobre las cifras y la distribución de organismos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/afdcb380-ef9f-4785-b877-cc551f035034,agronomía,El estudio de la combinación de la producción agrícola y la protección y regeneración del entorno natural. Incluye los principios y métodos de selección crítica y los métodos de aplicación adecuados para la sostenibilidad en la agricultura.,knowledge,cross-sector
http://data.europa.eu/esco/skill/affb720b-98e7-4ae6-b833-b12e94fa8987,hidroponía,"El cultivo de plantas sin utilizar suelo y empleando soluciones de sustancias minerales.
   ",knowledge,sector-specific
http://data.europa.eu/esco/skill/b013ae1f-5efc-42b5-8dab-8a8add39bbd8,hacer cumplir la normativa sobre el almacenamiento de combustible,"Hacer cumplir la normativa sobre almacenamiento de combustible, de conformidad con las políticas y reglamentaciones gubernamentales y medioambientales.",skill/competence,sector-specific
http://data.europa.eu/esco/skill/b115cabc-c030-45b2-ac8e-922d45716183,conversión de biomasa,"Proceso de conversión mediante el cual el material biológico se convierte en calor mediante combustión o biocarburante a través de métodos químicos, térmicos y bioquímicos.",knowledge,sector-specific
http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882,supervisar sistemas de gestión ambiental,Desarrollar y aplicar un sistema de gestión ambiental.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3,ingeniería ambiental,"La aplicación de teorías y principios científicos y de ingeniería destinados a mejorar el medio ambiente y la sostenibilidad, por ejemplo, satisfacer las necesidades higiénicas de habitabilidad (como el aire, el agua y el terreno) para los seres humanos y otros organismos, la rehabilitación medioambiental en caso de contaminación, el desarrollo sostenible de energía y la mejora de la gestión de residuos y los métodos de reducción de residuos.",knowledge,cross-sector
http://data.europa.eu/esco/skill/b21072bc-7c50-4ec7-a822-5233e9363b53,riesgos de contaminación de los productos para la alimentación animal,Riesgos de contaminación y deterioro relacionados con los piensos. Prevención y reacción.,knowledge,sector-specific
http://data.europa.eu/esco/skill/b25c3eb8-fd63-4d77-8308-7061dbd271c1,conservar los recursos naturales,Proteger las aguas y los recursos naturales y coordinar las acciones. Trabajar con agencias medioambientales y personal de gestión de recursos.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/b2b970ad-0276-4069-ba31-899a53191b95,sistemas de biofiltro,Las técnicas empleadas para controlar la contaminación mediante procesos de biofiltración.,knowledge,occupation-specific
http://data.europa.eu/esco/skill/b2f05068-c409-43ec-ba58-b5dfe991ca5e,asesorar sobre la responsabilidad social de las empresas,"Informar a otras personas sobre la responsabilidad social de las empresas y organizaciones en la sociedad y asesore sobre cuestiones para prolongar su sostenibilidad.
	",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/b30c2dd2-996c-4984-9c68-ce05bf26f1e1,formar al personal en programas de reciclaje,Formar a los empleados en el tipo de métodos y programas de reciclado disponibles para una empresa y todos los procedimientos y las políticas de la misma que deben tenerse en cuenta.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/b34f8562-9fcc-4e58-bd1c-8088ebadd315,asesorar sobre la conservación de la naturaleza,Proporcionar información y sugerir medidas de conservación de la naturaleza.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/b422efe7-b151-4120-86ae-db11a48dd0fa,asesorar sobre recuperación ambiental,Asesorar sobre el desarrollo y la ejecución de acciones destinadas a eliminar las fuentes de polución y contaminación del medio ambiente.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/b4db1a85-2488-4dc9-bd53-3dcb3f9deac7,principios de la fertilización,"El estudio de las cuestiones climáticas y medioambientales, relacionadas con plantas y estructura edáfica en la producción agronómica.",knowledge,cross-sector
http://data.europa.eu/esco/skill/b552832c-ad26-4901-b76c-232a53c74aba,coordinar la generación de electricidad,Comunicar la demanda actual de generación de electricidad a los trabajadores e instalaciones de generación de electricidad con el fin de garantizar que la generación de energía eléctrica pueda aumentarse o reducirse en consecuencia.,skill/competence,sector-specific
http://data.europa.eu/esco/skill/b55376e1-41c3-45f8-9b35-d3e7b1288a33,evaluar la huella ecológica de los vehículos,"Evaluar la huella ecológica de los vehículos y utilizar varios métodos para analizar emisiones de gases de efecto invernadero como las emisiones de CO2.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/b589ce7c-588f-4045-be2d-9332c2d2278d,ingeniería de superficies,"La disciplina de la ingeniería que estudia la manera de contrarrestar el deterioro ambiental, como la corrosión y la deformación de las superficies de los materiales, alterando las propiedades de las superficies y haciéndolas resistentes al entorno en el que van a ser utilizadas.",knowledge,cross-sector
http://data.europa.eu/esco/skill/b589fa82-f177-4cce-9fb4-31bbbebf792b,química verde,"Proceso de creación de productos químicos que disminuyen o anulan las repercusiones ambientales negativas causadas por el uso de sustancias peligrosas. Sigue todas las fases de la generación del producto químico, desde el diseño hasta la fabricación y su eliminación.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/b70ab677-5781-40b5-9198-d98f4a34310f,toxicología,"Los efectos negativos de las sustancias químicas sobre los organismos vivos, su dosis y su exposición.",knowledge,cross-sector
http://data.europa.eu/esco/skill/b71fc6e4-14eb-488b-9f26-a7c15fd6d6e8,llevar cabo un estudio de viabilidad sobre la energía geotérmica,"Analizar y evaluar la viabilidad de un sistema de energía geotérmica. Llevar a cabo un estudio estandarizado para determinar los costes, las limitaciones y los componentes disponibles y realizar una investigación para apoyar el proceso de toma de decisiones. Investigar el mejor tipo de sistema en combinación con el tipo de bomba de calor disponible.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/b7a26b32-c457-49aa-9a78-25ade10090e3,realizar el mantenimiento de turbinas eólicas,"Llevar a cabo todas las actividades necesarias para mantener las turbinas eólicas en un buen estado de funcionamiento. Lubricar las partes en movimiento, como las cajas de engranajes y los rodamientos, verificar las conexiones del sistema y solucionar todo problema importante que pueda surgir.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/b8316819-feca-403d-902f-a86562fd91e9,analizar las redes de las empresas de transporte,Analizar diversas redes de empresas de transporte para organizar la configuración más eficiente de los modos de transporte. Analizar las redes destinadas a lograr los menores costes y la máxima eficiencia.,skill/competence,cross-sector
http://data.europa.eu/esco/skill/b970e437-2f8b-42e3-ae49-6718a0cca44f,reutilización del agua,Los principios de los procesos de reutilización del agua en sistemas de circulación complejos.,knowledge,cross-sector
http://data.europa.eu/esco/skill/b9931096-a9b9-4db4-b210-6fcada68c2ff,coordinar el transporte de residuos,"Organizar el transporte de residuos peligrosos o no peligrosos de un cliente a una instalación de tratamiento, almacenamiento o eliminación de residuos, y garantizar que todos los procedimientos sean conformes con la legislación en materia de medio ambiente.",skill/competence,occupation-specific
http://data.europa.eu/esco/skill/b9f67432-0057-4247-aa84-469f8c53b39d,desperdicios y desechos,"La oferta de productos de desperdicios y desechos, sus funcionalidades, propiedades y requisitos legales y reglamentarios.",knowledge,sector-specific
http://data.europa.eu/esco/skill/ba54cf3c-dd64-48ea-8a9d-ee621a05fb07,analizar el consumo de energía de sistemas de ventilación,"Calcular y evaluar el consumo total de energía de un sistema de ventilación teniendo en cuenta el consumo de electricidad y la pérdida de calor del sistema y del edificio, de manera anual, con el fin de elegir un modelo apropiado.
	",skill/competence,sector-specific
http://data.europa.eu/esco/skill/ba8b530e-8f6f-4667-b734-3358797c0595,homologación de vehículos,"El proceso para certificar que un vehículo o sus sistemas y componentes cumplen los requisitos establecidos en la reglamentación y en las normas medioambientales, administrativas y técnicas aplicables.
	",knowledge,sector-specific
http://data.europa.eu/esco/skill/bb4f3174-8d64-478b-8d9b-5f37cbf557b7,gestionar los flujos de visitantes en zonas naturales protegidas,"Controlar los flujos de visitantes en zonas naturales protegidas con el fin de reducir al mínimo el impacto de los visitantes a largo plazo y preservar la flora y la fauna locales, con arreglo a la normativa ambiental.
   ",skill/competence,sector-specific
http://data.europa.eu/esco/skill/bb859329-0cd8-45c0-a09f-48b6dcd9fc1a,proteger los árboles,Preservar los árboles teniendo en cuenta la salud y las condiciones de los árboles y los planes para la preservación y conservación de la zona. Esto incluye la tala de árboles o ramas de árboles aplicando conocimientos de la biología del árbol.,skill/competence,sector-specific
