dpto,rama_ciiu,empleo,periodo,ano,mes
23,94,8762.600259992,2022-02,2022,2
23,95,11824.56725968,2022-02,2022,2
23,96,15431.810829213999,2022-02,2022,2
23,97,41726.354799923,2022-02,2022,2
25,1,286238.281787787,2022-02,2022,2
25,8,3680.5744478399997,2022-02,2022,2
25,10,27080.07136701,2022-02,2022,2
25,11,1499.0045961,2022-02,2022,2
25,13,20905.010399490002,2022-02,2022,2
25,14,32010.58778576,2022-02,2022,2
25,15,10383.7688234,2022-02,2022,2
25,17,5661.5850494,2022-02,2022,2
25,18,4538.6419304,2022-02,2022,2
25,20,16392.5578471,2022-02,2022,2
25,22,13767.902364000001,2022-02,2022,2
25,23,6698.457520326,2022-02,2022,2
25,24,1306.1353905,2022-02,2022,2
25,25,18890.653168728,2022-02,2022,2
25,27,1388.0995311,2022-02,2022,2
25,29,1635.4697822,2022-02,2022,2
25,31,10002.52981889,2022-02,2022,2
25,32,12185.8195275,2022-02,2022,2
25,35,6259.804812400001,2022-02,2022,2
25,36,2894.5496461000002,2022-02,2022,2
25,38,11352.137065617,2022-02,2022,2
25,41,105088.37831664999,2022-02,2022,2
25,42,17773.63086876,2022-02,2022,2
25,43,14775.28813899,2022-02,2022,2
25,45,53326.8891657,2022-02,2022,2
25,46,46702.51681767,2022-02,2022,2
25,47,135238.039561891,2022-02,2022,2
25,49,48037.757939227,2022-02,2022,2
25,51,4105.9448396,2022-02,2022,2
25,52,6316.1437797,2022-02,2022,2
25,53,5250.46730904,2022-02,2022,2
25,55,3834.1740995,2022-02,2022,2
25,56,123770.37098784,2022-02,2022,2
25,58,1976.7852773,2022-02,2022,2
25,60,1384.6641223,2022-02,2022,2
25,61,29511.701758580002,2022-02,2022,2
25,62,7510.061829300001,2022-02,2022,2
25,63,2133.5000751,2022-02,2022,2
25,64,4787.1991628,2022-02,2022,2
25,65,7089.501182376,2022-02,2022,2
25,68,16896.1170256,2022-02,2022,2
25,69,17107.911653850002,2022-02,2022,2
25,70,1615.8713718,2022-02,2022,2
25,71,7623.7230197,2022-02,2022,2
25,73,1917.25412728,2022-02,2022,2
25,75,939.11846624,2022-02,2022,2
25,77,3960.3660105,2022-02,2022,2
25,78,2606.52091975,2022-02,2022,2
25,79,2150.8053423,2022-02,2022,2
25,80,8941.20688607,2022-02,2022,2
25,81,38748.63089766,2022-02,2022,2
25,82,14242.53428569,2022-02,2022,2
25,84,54874.98614866,2022-02,2022,2
25,85,45048.82192128,2022-02,2022,2
25,86,49124.64786148,2022-02,2022,2
25,87,7257.5416516,2022-02,2022,2
25,88,15033.9246877,2022-02,2022,2
25,92,2974.0572089999996,2022-02,2022,2
25,93,4028.606768869,2022-02,2022,2
25,94,8929.86563711,2022-02,2022,2
25,95,9250.6167344,2022-02,2022,2
25,96,34411.643339199996,2022-02,2022,2
25,97,33788.453654070996,2022-02,2022,2
27,0,41.134377067,2022-02,2022,2
27,1,14384.707479794,2022-02,2022,2
27,2,6556.734001033,2022-02,2022,2
27,3,8304.2321341,2022-02,2022,2
27,7,47393.3425599,2022-02,2022,2
27,8,1316.987796159,2022-02,2022,2
27,10,3558.800316519,2022-02,2022,2
27,11,60.702522317,2022-02,2022,2
27,14,739.996148427,2022-02,2022,2
27,15,3371.745409802,2022-02,2022,2
27,16,792.618071142,2022-02,2022,2
27,23,1228.03446956,2022-02,2022,2
27,24,30.440967635,2022-02,2022,2
27,25,70.920742676,2022-02,2022,2
27,31,752.1072557709999,2022-02,2022,2
27,32,3207.28853733,2022-02,2022,2
27,33,79.783983811,2022-02,2022,2
27,35,164.137323877,2022-02,2022,2
27,36,163.87722137,2022-02,2022,2
27,38,662.480547082,2022-02,2022,2
27,41,8088.962040787,2022-02,2022,2
27,42,356.217473443,2022-02,2022,2
27,43,645.326293607,2022-02,2022,2
27,45,1460.1135639640002,2022-02,2022,2
27,46,809.322378081,2022-02,2022,2
27,47,15886.215863127,2022-02,2022,2
27,49,6237.723045363,2022-02,2022,2
27,50,1171.1406203000001,2022-02,2022,2
27,52,142.739792236,2022-02,2022,2
27,53,42.071812535,2022-02,2022,2
27,55,829.722481628,2022-02,2022,2
27,56,12029.095299786,2022-02,2022,2
27,59,37.773271055,2022-02,2022,2
27,61,320.299618429,2022-02,2022,2
27,64,642.890566421,2022-02,2022,2
27,66,72.558846978,2022-02,2022,2
27,68,107.535484129,2022-02,2022,2
27,69,489.71643614199996,2022-02,2022,2
27,71,85.148852065,2022-02,2022,2
27,74,35.837300827,2022-02,2022,2
27,75,77.107610072,2022-02,2022,2
27,79,50.415178514,2022-02,2022,2
27,80,233.558599026,2022-02,2022,2
27,81,511.18768221,2022-02,2022,2
27,82,76.387145612,2022-02,2022,2
27,84,7764.77555399,2022-02,2022,2
27,85,16231.42484198,2022-02,2022,2
27,86,2438.434635374,2022-02,2022,2
27,87,46.879035459,2022-02,2022,2
27,88,2095.564914521,2022-02,2022,2
27,92,240.098378396,2022-02,2022,2
27,93,171.300251837,2022-02,2022,2
27,94,1668.713278057,2022-02,2022,2
27,95,855.7465517119999,2022-02,2022,2
27,96,2169.307726665,2022-02,2022,2
27,97,3339.300367939,2022-02,2022,2
27,99,81.889005262,2022-02,2022,2
41,1,161592.29658738,2022-02,2022,2
41,2,761.68738855,2022-02,2022,2
41,3,3410.81379987,2022-02,2022,2
41,6,1641.06815469,2022-02,2022,2
41,7,435.69643614999995,2022-02,2022,2
41,9,1256.42469216,2022-02,2022,2
41,10,5226.254236254,2022-02,2022,2
41,11,172.25631684,2022-02,2022,2
41,14,2390.434960092,2022-02,2022,2
41,16,1286.06422666,2022-02,2022,2
41,18,386.3953769,2022-02,2022,2
41,20,771.6002253300001,2022-02,2022,2
41,21,125.9694424,2022-02,2022,2
41,22,449.61615598000003,2022-02,2022,2
41,23,1258.00014616,2022-02,2022,2
41,25,2585.72617236,2022-02,2022,2
41,31,3332.61221116,2022-02,2022,2
41,32,823.68609937,2022-02,2022,2
41,33,1230.80893707,2022-02,2022,2
41,35,4163.08936508,2022-02,2022,2
41,36,868.71790861,2022-02,2022,2
41,38,3373.6268137499997,2022-02,2022,2
41,41,14066.074306237,2022-02,2022,2
41,42,7079.86525964,2022-02,2022,2
41,43,4948.13907118,2022-02,2022,2
41,45,20526.922792361,2022-02,2022,2
41,46,8008.832295889,2022-02,2022,2
41,47,50823.349821357,2022-02,2022,2
41,49,12367.186532221,2022-02,2022,2
41,51,170.05450672,2022-02,2022,2
41,52,3999.32318995,2022-02,2022,2
41,53,704.485331631,2022-02,2022,2
41,55,1262.346338647,2022-02,2022,2
41,56,34401.182316804,2022-02,2022,2
41,59,1278.4436688,2022-02,2022,2
41,60,153.92460344,2022-02,2022,2
41,61,1648.69241972,2022-02,2022,2
41,62,790.06763371,2022-02,2022,2
41,64,2744.30778843,2022-02,2022,2
41,65,650.93647399,2022-02,2022,2
41,68,1478.42173615,2022-02,2022,2
41,69,4359.18300177,2022-02,2022,2
41,70,352.18167059,2022-02,2022,2
41,71,4048.8376815700003,2022-02,2022,2
41,73,1202.8666099099999,2022-02,2022,2
41,74,423.6811203,2022-02,2022,2
41,75,1071.78662486,2022-02,2022,2
41,77,256.27985418,2022-02,2022,2
41,78,1010.46962635,2022-02,2022,2
41,79,662.2821003,2022-02,2022,2
41,80,3554.776924439,2022-02,2022,2
41,81,11929.56613604,2022-02,2022,2
41,82,801.16190924,2022-02,2022,2
41,84,12085.586673608,2022-02,2022,2
41,85,10769.81881705,2022-02,2022,2
41,86,13642.96771408,2022-02,2022,2
41,87,1264.6690414,2022-02,2022,2
41,88,2193.774441361,2022-02,2022,2
41,90,172.51773711,2022-02,2022,2
41,92,641.76300565,2022-02,2022,2
41,93,2140.09274107,2022-02,2022,2
41,94,5040.01403238,2022-02,2022,2
41,95,3290.7417865109996,2022-02,2022,2
41,96,4458.105080732,2022-02,2022,2
41,97,10143.104391394001,2022-02,2022,2
41,99,225.50235549,2022-02,2022,2
44,1,83188.16394012001,2022-02,2022,2
44,2,1316.666924,2022-02,2022,2
44,3,683.550627306,2022-02,2022,2
44,5,4707.086398368,2022-02,2022,2
44,6,82.376787478,2022-02,2022,2
44,8,170.335362605,2022-02,2022,2
44,10,2509.521698565,2022-02,2022,2
44,11,1143.611946882,2022-02,2022,2
44,13,8568.207906649,2022-02,2022,2
44,14,7520.2311712,2022-02,2022,2
44,15,70265.41854232,2022-02,2022,2
44,16,793.6142954259999,2022-02,2022,2
44,20,56.558403364,2022-02,2022,2
44,23,2169.27083086,2022-02,2022,2
44,25,1192.069855702,2022-02,2022,2
44,31,1850.423324067,2022-02,2022,2
44,32,2640.690847299,2022-02,2022,2
44,33,491.583614164,2022-02,2022,2
44,35,886.4602126259999,2022-02,2022,2
44,36,119.13783026899999,2022-02,2022,2
44,38,1065.280354903,2022-02,2022,2
44,41,21678.101439653,2022-02,2022,2
44,42,1316.243436013,2022-02,2022,2
44,43,2873.594778324,2022-02,2022,2
44,45,2146.387227223,2022-02,2022,2
44,46,1298.115737013,2022-02,2022,2
44,47,32432.478847993,2022-02,2022,2
44,49,27954.577194909,2022-02,2022,2
44,52,6052.832439723,2022-02,2022,2
44,53,311.841628465,2022-02,2022,2
44,55,449.080393561,2022-02,2022,2
44,56,24707.873830977,2022-02,2022,2
44,61,2316.6906329870003,2022-02,2022,2
44,62,45.980524212,2022-02,2022,2
44,64,748.069560586,2022-02,2022,2
44,65,901.3454111469999,2022-02,2022,2
44,68,546.411295709,2022-02,2022,2
44,69,1305.716557959,2022-02,2022,2
44,70,685.312362485,2022-02,2022,2
44,71,346.918515571,2022-02,2022,2
44,73,484.68836003399997,2022-02,2022,2
44,74,122.8868534,2022-02,2022,2
44,77,86.413231605,2022-02,2022,2
44,80,1798.8382673340002,2022-02,2022,2
44,81,8138.817896794,2022-02,2022,2
44,82,1995.216085034,2022-02,2022,2
44,84,4674.525351436,2022-02,2022,2
44,85,11086.155702246,2022-02,2022,2
44,86,4818.352358878,2022-02,2022,2
44,88,1808.47839501,2022-02,2022,2
44,90,432.80782221699997,2022-02,2022,2
44,92,3857.006228349,2022-02,2022,2
44,93,172.98751727799998,2022-02,2022,2
44,94,3434.881427463,2022-02,2022,2
44,95,4189.152704348,2022-02,2022,2
44,96,7438.01150579,2022-02,2022,2
44,97,10823.103303578,2022-02,2022,2
44,99,66.269426107,2022-02,2022,2
47,1,45533.40955668,2022-02,2022,2
47,2,1961.2169705800002,2022-02,2022,2
47,3,41390.360312,2022-02,2022,2
47,5,619.62677801,2022-02,2022,2
47,6,242.54277376,2022-02,2022,2
47,8,309.27635346,2022-02,2022,2
47,9,1117.7991394,2022-02,2022,2
47,10,14393.68202556,2022-02,2022,2
47,11,1155.6890658,2022-02,2022,2
47,13,1277.47819901,2022-02,2022,2
47,14,1488.244912766,2022-02,2022,2
47,15,826.34428951,2022-02,2022,2
47,16,2247.99685358,2022-02,2022,2
47,17,205.92754895,2022-02,2022,2
47,18,918.62975872,2022-02,2022,2
47,20,311.32612056,2022-02,2022,2
47,23,4937.14937419,2022-02,2022,2
47,25,2791.91876121,2022-02,2022,2
47,31,2900.97778296,2022-02,2022,2
47,32,723.2762421699999,2022-02,2022,2
47,33,495.20622218,2022-02,2022,2
47,35,2154.88312138,2022-02,2022,2
47,36,1496.6982482399999,2022-02,2022,2
47,38,5277.67585171,2022-02,2022,2
47,41,29137.38911089,2022-02,2022,2
47,42,5679.86530339,2022-02,2022,2
47,43,5579.6373789,2022-02,2022,2
47,45,12806.67840322,2022-02,2022,2
47,46,9829.54833703,2022-02,2022,2
47,47,135031.150515318,2022-02,2022,2
47,49,50695.59333101,2022-02,2022,2
47,50,1843.04917809,2022-02,2022,2
47,51,322.37803333,2022-02,2022,2
47,52,6386.66129038,2022-02,2022,2
47,53,3306.5817199099997,2022-02,2022,2
47,55,12440.706742800001,2022-02,2022,2
47,56,41312.727960378,2022-02,2022,2
47,59,1410.3791552,2022-02,2022,2
47,60,99.604118922,2022-02,2022,2
47,61,381.85744144,2022-02,2022,2
47,62,509.3115067,2022-02,2022,2
47,64,5063.6643902,2022-02,2022,2
47,65,852.50582651,2022-02,2022,2
47,68,3117.134368,2022-02,2022,2
47,69,3995.20971681,2022-02,2022,2
47,71,834.51675651,2022-02,2022,2
47,72,175.14643761,2022-02,2022,2
47,73,1729.67885707,2022-02,2022,2
47,74,1179.1597628509999,2022-02,2022,2
47,75,238.73480542,2022-02,2022,2
47,77,2355.0680684400004,2022-02,2022,2
47,78,227.96976361,2022-02,2022,2
47,79,170.74978017,2022-02,2022,2
47,80,3596.50196806,2022-02,2022,2
47,81,9679.344655124,2022-02,2022,2
47,82,2950.71774523,2022-02,2022,2
47,84,6524.828827274,2022-02,2022,2
47,85,23232.174162466,2022-02,2022,2
47,86,14098.12759191,2022-02,2022,2
47,88,1299.20827848,2022-02,2022,2
47,90,855.9635661799999,2022-02,2022,2
47,91,332.5082807,2022-02,2022,2
47,92,2621.52744539,2022-02,2022,2
47,93,1010.3700952900001,2022-02,2022,2
47,94,5193.619920319,2022-02,2022,2
47,95,15321.21698042,2022-02,2022,2
47,96,15835.326569667,2022-02,2022,2
47,97,17913.22258142,2022-02,2022,2
50,1,61912.49166441,2022-02,2022,2
50,2,259.23443604,2022-02,2022,2
50,3,3034.66742448,2022-02,2022,2
50,6,2402.859459904,2022-02,2022,2
50,8,870.2587520699999,2022-02,2022,2
50,9,501.99373452,2022-02,2022,2
50,10,7786.55469622,2022-02,2022,2
50,11,1317.23158637,2022-02,2022,2
50,13,200.6117375,2022-02,2022,2
50,14,2771.29870633,2022-02,2022,2
50,15,1511.3344952,2022-02,2022,2
50,16,726.59661803,2022-02,2022,2
50,17,245.80594469,2022-02,2022,2
50,18,1227.41597,2022-02,2022,2
50,20,556.44627632,2022-02,2022,2
50,22,265.30504732,2022-02,2022,2
50,23,289.50053149,2022-02,2022,2
50,25,4988.46733348,2022-02,2022,2
50,30,357.41773318,2022-02,2022,2
50,31,2306.54729532,2022-02,2022,2
50,32,638.3765669,2022-02,2022,2
50,33,1424.58698712,2022-02,2022,2
50,35,851.4915949599999,2022-02,2022,2
50,36,179.85228649,2022-02,2022,2
50,37,312.64166883,2022-02,2022,2
50,38,4258.75409123,2022-02,2022,2
50,41,22027.56619735,2022-02,2022,2
50,42,11784.25813929,2022-02,2022,2
50,43,10999.50231184,2022-02,2022,2
50,45,16446.19768823,2022-02,2022,2
50,46,13310.59357646,2022-02,2022,2
50,47,73925.45409191,2022-02,2022,2
50,49,19252.01665485,2022-02,2022,2
50,50,642.83617837,2022-02,2022,2
50,52,5821.1092127,2022-02,2022,2
50,53,3230.37445354,2022-02,2022,2
50,55,2318.28138378,2022-02,2022,2
50,56,42662.625692064,2022-02,2022,2
50,59,402.44442822,2022-02,2022,2
50,61,4235.42881491,2022-02,2022,2
50,62,539.41277043,2022-02,2022,2
50,63,1910.57912705,2022-02,2022,2
50,64,3361.76609826,2022-02,2022,2
50,65,1070.5228126,2022-02,2022,2
50,68,7861.68552878,2022-02,2022,2
50,69,2500.72777705,2022-02,2022,2
50,70,1695.08414673,2022-02,2022,2
50,71,4163.8512228,2022-02,2022,2
50,72,718.69937713,2022-02,2022,2
50,73,4605.15700984,2022-02,2022,2
50,74,1874.88169086,2022-02,2022,2
50,75,1211.3214173400002,2022-02,2022,2
50,77,524.52202929,2022-02,2022,2
50,80,2608.58601395,2022-02,2022,2
50,81,11560.65164737,2022-02,2022,2
50,82,1314.29150826,2022-02,2022,2
50,84,22843.4384021,2022-02,2022,2
50,85,16256.442413711,2022-02,2022,2
50,86,13289.61521907,2022-02,2022,2
50,88,2296.74740242,2022-02,2022,2
50,90,1217.8688811,2022-02,2022,2
50,91,386.10591278,2022-02,2022,2
50,92,6198.65043654,2022-02,2022,2
50,93,1297.75615233,2022-02,2022,2
50,94,3320.43528237,2022-02,2022,2
50,95,6714.12192206,2022-02,2022,2
50,96,10547.01302048,2022-02,2022,2
50,97,11163.617765641,2022-02,2022,2
52,1,418018.988613987,2022-02,2022,2
52,2,7894.2420436,2022-02,2022,2
52,3,28377.379056465,2022-02,2022,2
52,6,186.12001361,2022-02,2022,2
52,10,12974.552556408,2022-02,2022,2
52,11,1499.88683543,2022-02,2022,2
52,13,321.344518512,2022-02,2022,2
52,14,4637.103847174,2022-02,2022,2
52,15,349.10625381,2022-02,2022,2
52,16,736.8462585990001,2022-02,2022,2
52,20,1017.3265119499999,2022-02,2022,2
52,22,92.99677847,2022-02,2022,2
52,23,2350.8202449600003,2022-02,2022,2
52,24,173.45172979,2022-02,2022,2
52,25,3959.63639294,2022-02,2022,2
52,30,329.25949367,2022-02,2022,2
52,31,7641.586762648,2022-02,2022,2
52,32,658.342957531,2022-02,2022,2
52,33,4442.3199407600005,2022-02,2022,2
52,35,1311.808769828,2022-02,2022,2
52,36,228.84517971,2022-02,2022,2
52,38,2632.803394707,2022-02,2022,2
52,41,36404.143907113,2022-02,2022,2
52,42,823.06535403,2022-02,2022,2
52,43,5241.379933633,2022-02,2022,2
52,45,10402.965868387,2022-02,2022,2
52,46,6836.025613611,2022-02,2022,2
52,47,88062.372827161,2022-02,2022,2
52,49,26856.403048139,2022-02,2022,2
52,52,8685.832321201,2022-02,2022,2
52,53,1318.6689073,2022-02,2022,2
52,55,2541.957662377,2022-02,2022,2
52,56,31940.216543125,2022-02,2022,2
52,58,139.15848301,2022-02,2022,2
52,59,156.29506637,2022-02,2022,2
52,60,132.48206106,2022-02,2022,2
52,61,1656.438568818,2022-02,2022,2
52,62,2579.48168953,2022-02,2022,2
52,64,3116.484576582,2022-02,2022,2
52,65,443.1909109,2022-02,2022,2
52,68,2938.699205791,2022-02,2022,2
52,69,5000.921419704,2022-02,2022,2
52,70,419.231188447,2022-02,2022,2
52,71,2169.67872617,2022-02,2022,2
52,72,871.45949806,2022-02,2022,2
52,73,3100.422062429,2022-02,2022,2
52,74,693.428723143,2022-02,2022,2
52,75,473.943808846,2022-02,2022,2
52,78,137.19392967,2022-02,2022,2
52,79,248.26211155000001,2022-02,2022,2
52,80,2489.892645107,2022-02,2022,2
52,81,16479.106859955,2022-02,2022,2
52,82,2593.853515754,2022-02,2022,2
52,84,15321.523053337,2022-02,2022,2
52,85,23586.881446238,2022-02,2022,2
52,86,26228.037281213998,2022-02,2022,2
52,87,121.990809,2022-02,2022,2
52,88,4345.42217036,2022-02,2022,2
52,90,530.79148246,2022-02,2022,2
52,92,4981.229878499,2022-02,2022,2
52,93,3032.317648019,2022-02,2022,2
52,94,10272.62840329,2022-02,2022,2
52,95,3212.034870002,2022-02,2022,2
52,96,14005.294535975001,2022-02,2022,2
52,97,19935.015251306002,2022-02,2022,2
54,1,118025.62495303,2022-02,2022,2
54,2,308.99433064,2022-02,2022,2
54,5,2572.4850964400002,2022-02,2022,2
54,8,578.0452545,2022-02,2022,2
54,10,10525.05344928,2022-02,2022,2
54,11,776.4294732200001,2022-02,2022,2
54,13,595.25498441,2022-02,2022,2
54,14,17822.57470112,2022-02,2022,2
54,15,25843.97740377,2022-02,2022,2
54,16,1772.34648767,2022-02,2022,2
54,19,963.27696034,2022-02,2022,2
54,22,1064.2948327200002,2022-02,2022,2
54,23,5905.20589516,2022-02,2022,2
54,24,619.93338333,2022-02,2022,2
54,25,5031.6201591300005,2022-02,2022,2
54,28,299.18255217,2022-02,2022,2
54,31,4418.30939033,2022-02,2022,2
54,32,1388.40128072,2022-02,2022,2
54,33,219.3073779,2022-02,2022,2
54,35,3532.3247375,2022-02,2022,2
54,36,1638.99450026,2022-02,2022,2
54,38,4816.48368082,2022-02,2022,2
54,41,38208.66529362,2022-02,2022,2
54,42,16659.85692139,2022-02,2022,2
54,43,6276.56774276,2022-02,2022,2
54,45,13888.18796756,2022-02,2022,2
54,46,14176.66646179,2022-02,2022,2
54,47,80549.09117366,2022-02,2022,2
54,49,29930.76211975,2022-02,2022,2
54,52,6642.52062451,2022-02,2022,2
54,53,11609.40887034,2022-02,2022,2
54,55,6469.6888438,2022-02,2022,2
54,56,39153.7429843,2022-02,2022,2
54,61,2060.83027919,2022-02,2022,2
54,62,686.89404451,2022-02,2022,2
54,64,5109.31277388,2022-02,2022,2
54,65,1599.9997528499998,2022-02,2022,2
54,66,1670.45989858,2022-02,2022,2
54,68,1094.9276788,2022-02,2022,2
54,69,5612.23642012,2022-02,2022,2
54,70,1001.85307774,2022-02,2022,2
54,71,999.53129747,2022-02,2022,2
54,73,1984.12796708,2022-02,2022,2
54,74,1351.49400655,2022-02,2022,2
54,75,686.1488081800001,2022-02,2022,2
54,77,1432.49552947,2022-02,2022,2
54,78,1075.18999677,2022-02,2022,2
54,79,320.60536977,2022-02,2022,2
54,80,2566.58512435,2022-02,2022,2
54,81,23941.231443919998,2022-02,2022,2
54,82,2611.46890666,2022-02,2022,2
54,84,19684.62583699,2022-02,2022,2
54,85,25436.01244711,2022-02,2022,2
54,86,19845.38122866,2022-02,2022,2
54,87,265.33555403,2022-02,2022,2
54,88,3072.4557439,2022-02,2022,2
54,90,568.30115669,2022-02,2022,2
54,92,3825.88719854,2022-02,2022,2
54,93,2793.57923787,2022-02,2022,2
54,94,4426.68090062,2022-02,2022,2
54,95,8376.16024463,2022-02,2022,2
54,96,27015.98341579,2022-02,2022,2
54,97,17989.32326612,2022-02,2022,2
63,0,761.741126637,2022-02,2022,2
63,1,26568.080941069,2022-02,2022,2
63,10,4851.048546755,2022-02,2022,2
63,11,227.313005565,2022-02,2022,2
63,13,1041.35248983,2022-02,2022,2
63,14,1434.026583672,2022-02,2022,2
63,15,556.953978883,2022-02,2022,2
63,16,1264.13132382,2022-02,2022,2
63,20,606.18014367,2022-02,2022,2
63,22,148.32118167,2022-02,2022,2
63,23,546.6542717,2022-02,2022,2
63,25,2534.919033343,2022-02,2022,2
63,29,425.15738327,2022-02,2022,2
63,30,450.47176716900003,2022-02,2022,2
63,31,2688.77837635,2022-02,2022,2
63,32,1158.32992878,2022-02,2022,2
63,33,792.20355506,2022-02,2022,2
63,35,963.42275028,2022-02,2022,2
63,36,131.53473483,2022-02,2022,2
63,38,466.45893325,2022-02,2022,2
63,41,15629.804253659,2022-02,2022,2
63,42,1705.807319973,2022-02,2022,2
63,43,4271.644692843,2022-02,2022,2
63,45,7720.427606237,2022-02,2022,2
63,46,3277.130437482,2022-02,2022,2
63,47,36807.147882263,2022-02,2022,2
63,49,12305.558672716,2022-02,2022,2
63,51,528.7783541599999,2022-02,2022,2
63,52,2697.188839651,2022-02,2022,2
63,53,1195.270540322,2022-02,2022,2
63,55,3887.4747148779998,2022-02,2022,2
63,56,21724.160535698,2022-02,2022,2
63,61,1991.947706289,2022-02,2022,2
63,62,2765.645236556,2022-02,2022,2
63,64,1781.9018014,2022-02,2022,2
63,65,1420.1586996839999,2022-02,2022,2
63,68,3599.39404037,2022-02,2022,2
63,69,2794.926850406,2022-02,2022,2
63,70,779.38597506,2022-02,2022,2
63,71,1458.71606653,2022-02,2022,2
63,73,809.4407463,2022-02,2022,2
63,74,1727.333295416,2022-02,2022,2
63,75,103.92277221,2022-02,2022,2
63,77,458.45871805,2022-02,2022,2
63,78,551.2383108399999,2022-02,2022,2
63,80,2622.44797987,2022-02,2022,2
63,81,10064.762041327,2022-02,2022,2
63,82,1335.11520907,2022-02,2022,2
63,84,11289.720724765,2022-02,2022,2
63,85,10708.645182042,2022-02,2022,2
63,86,9103.35887445,2022-02,2022,2
63,87,975.72136406,2022-02,2022,2
63,88,759.0429208529999,2022-02,2022,2
63,90,257.418385413,2022-02,2022,2
63,92,1683.772638209,2022-02,2022,2
63,93,1259.83344821,2022-02,2022,2
63,94,1077.838258067,2022-02,2022,2
63,95,3303.44986224,2022-02,2022,2
63,96,7342.736887722,2022-02,2022,2
63,97,7159.311223583,2022-02,2022,2
66,0,372.72781778,2022-02,2022,2
66,1,45172.17608283,2022-02,2022,2
66,6,169.72456612,2022-02,2022,2
66,7,2223.57132067,2022-02,2022,2
66,8,604.29146888,2022-02,2022,2
66,10,10654.087180460001,2022-02,2022,2
66,11,1438.29408173,2022-02,2022,2
66,13,1323.80301486,2022-02,2022,2
66,14,11324.84009634,2022-02,2022,2
66,15,1995.3333062000002,2022-02,2022,2
66,16,843.7495423800001,2022-02,2022,2
66,17,1925.13479851,2022-02,2022,2
66,18,560.7816980299999,2022-02,2022,2
66,20,304.22306869,2022-02,2022,2
66,21,363.61361518,2022-02,2022,2
66,22,1505.60519733,2022-02,2022,2
66,23,2025.0255388599999,2022-02,2022,2
66,24,207.24269436,2022-02,2022,2
66,25,4336.6823759399995,2022-02,2022,2
66,27,634.51040666,2022-02,2022,2
66,28,126.51230407,2022-02,2022,2
66,29,375.46417837,2022-02,2022,2
66,30,384.46871806,2022-02,2022,2
66,31,1782.5794871199998,2022-02,2022,2
66,32,915.77377077,2022-02,2022,2
66,33,361.0615522,2022-02,2022,2
66,35,2106.500811253,2022-02,2022,2
66,36,580.24079139,2022-02,2022,2
66,38,3578.19030227,2022-02,2022,2
66,41,22398.54415264,2022-02,2022,2
66,42,3534.78295642,2022-02,2022,2
66,43,8168.65223962,2022-02,2022,2
